time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
16.637770,-0.0213,1.1720,-0.4594,1.259
16.638898,-0.0092,1.1216,-0.4603,1.212
16.645389,0.0915,1.1019,-0.4394,1.190
16.648929,0.1476,1.0362,-0.3853,1.115
16.657365,0.0973,1.0347,-0.3845,1.108
16.664794,-0.0977,0.9728,-0.4109,1.061
16.674668,-0.1126,0.9535,-0.3972,1.039
16.681491,-0.1706,0.8785,-0.4441,0.999
16.691342,-0.1159,0.7335,-0.3436,0.818
16.697768,-0.0392,0.5665,-0.2430,0.618
16.707412,0.0553,0.3778,-0.2637,0.464
16.714532,0.0527,0.2775,-0.2302,0.364
16.725878,0.1137,0.1436,-0.1946,0.267
16.730908,0.0350,0.0912,-0.0967,0.137
16.751860,-0.0476,0.0329,-0.0712,0.092
16.752787,-0.0311,0.0133,-0.1943,0.197
16.757652,-0.0355,0.0391,-0.1095,0.122
16.763134,-0.0318,0.0260,-0.0717,0.083
16.775153,-0.0066,0.0510,-0.1113,0.123
16.779899,-0.0147,0.0827,-0.0556,0.101
16.789486,-0.0012,0.0994,0.0036,0.099
16.796293,-0.0068,0.1759,-0.1026,0.204
16.805020,-0.0314,0.3144,-0.0790,0.326
16.813284,0.0247,0.5048,0.0244,0.506
16.822224,0.0394,0.6971,0.0346,0.699
16.830994,0.0943,0.9396,0.1103,0.951
16.837136,0.1325,1.2202,-0.0083,1.227
16.857360,0.0387,1.5390,-0.0706,1.541
16.858895,0.0182,1.8480,0.0549,1.849
16.864587,-0.0059,2.1593,0.1131,2.162
16.869584,-0.0099,2.4420,0.0209,2.442
16.878533,0.0256,2.6696,0.0558,2.670
16.886945,0.0770,2.8543,0.1465,2.859
16.895240,0.0756,2.9745,0.0926,2.977
16.904697,0.0695,3.0807,0.0233,3.082
16.912802,0.2285,3.1273,-0.1205,3.138
16.919748,0.1680,3.0784,-0.0977,3.085
16.940610,0.2252,3.0035,0.0323,3.012
16.941818,0.2279,2.8716,-0.0382,2.881
16.948649,0.2408,2.7186,-0.0701,2.730
16.951722,0.3040,2.5565,-0.0610,2.575
16.960596,0.3198,2.3829,0.0035,2.404
16.969225,0.2403,2.2096,-0.0040,2.223
16.977168,0.1946,2.0606,-0.0547,2.071
16.985088,0.1347,1.9597,0.0342,1.965
16.992898,0.1419,1.8686,0.0044,1.874
17.001946,0.1065,1.7990,-0.0275,1.802
17.012623,0.0212,1.7127,-0.0096,1.713
17.017664,0.0029,1.6670,-0.0640,1.668
17.043405,-0.0154,1.6043,-0.1626,1.613
17.044351,-0.0764,1.5341,-0.2417,1.555
17.044675,-0.1232,1.4468,-0.2488,1.473
17.050975,-0.1892,1.3900,-0.2597,1.427
17.058694,-0.1599,1.3422,-0.2687,1.378
17.067265,-0.0948,1.3131,-0.2710,1.344
17.075554,-0.0389,1.2787,-0.1849,1.293
17.083824,-0.0329,1.2249,-0.1438,1.234
17.092167,-0.0407,1.1996,-0.0850,1.203
17.099587,-0.0171,1.1502,-0.0865,1.154
17.109424,-0.0409,1.0793,-0.1144,1.086
17.115830,-0.0020,0.9845,-0.1061,0.990
17.125773,0.0113,0.8444,-0.1475,0.857
17.132619,0.0345,0.7163,-0.1691,0.737
17.160914,0.0677,0.6602,-0.1377,0.678
17.161479,0.1107,0.6161,-0.0534,0.628
17.161801,0.0722,0.5745,-0.1333,0.594
17.166141,0.1768,0.5497,-0.0309,0.578
17.172933,0.2775,0.5273,0.1242,0.609
17.182478,0.2759,0.5744,0.0378,0.638
17.192151,0.1729,0.5666,-0.0786,0.598
17.198956,0.1197,0.6448,-0.0138,0.656
17.209201,0.1200,0.6876,0.0648,0.701
17.214268,0.1217,0.7184,0.0839,0.733
17.228562,0.1873,0.7181,-0.0426,0.743
17.231305,0.1712,0.7513,-0.1955,0.795
17.260187,0.1426,0.7676,-0.2584,0.822
17.261092,0.2041,0.7957,-0.2984,0.874
17.261520,0.1717,0.8666,-0.1966,0.905
17.267269,0.1669,0.9301,-0.0744,0.948
17.272769,0.1686,0.9672,-0.1153,0.989
17.280002,0.2224,0.9875,-0.1016,1.017
17.292436,0.2092,1.0150,-0.0975,1.041
17.296525,0.1744,1.0185,-0.1029,1.038
17.309782,0.1467,1.0006,-0.0865,1.015
17.312786,0.1141,0.9372,-0.1003,0.949
17.321518,0.0692,0.8669,-0.1349,0.880
17.330468,0.0264,0.7966,-0.1259,0.807
17.337210,-0.0168,0.7096,-0.1404,0.724
17.359201,-0.0815,0.6801,-0.0637,0.688
17.360532,-0.0984,0.6602,0.0254,0.668
17.366317,-0.1008,0.6596,0.0050,0.667
17.369802,-0.1890,0.7046,0.0352,0.730
17.377902,-0.2219,0.7734,0.0771,0.808
17.386278,-0.2688,0.8567,0.1267,0.907
17.394472,-0.2508,0.8994,0.1430,0.945
17.402233,-0.2109,0.9086,0.1454,0.944
17.411634,-0.2392,0.8412,0.2003,0.897
17.419446,-0.1785,0.7187,0.1524,0.756
17.442026,-0.1387,0.5268,0.0733,0.550
17.443356,-0.0722,0.3229,0.0941,0.344
17.448460,-0.0652,0.0828,0.2236,0.247
17.452177,-0.0437,-0.1001,0.2675,0.289
17.460841,0.0137,-0.2759,0.1908,0.336
17.468882,0.0683,-0.4040,0.1081,0.424
17.482143,0.0392,-0.5181,0.1522,0.541
17.484360,0.0433,-0.6204,0.0535,0.624
17.493850,0.0303,-0.7038,-0.0131,0.705
17.502092,0.0077,-0.8091,0.1256,0.819
17.511292,-0.0227,-0.9122,0.1819,0.930
17.517525,0.0058,-0.9746,0.1609,0.988
17.536648,0.1004,-1.0396,0.1392,1.054
17.537315,0.2232,-1.1428,0.1146,1.170
17.546319,0.2645,-1.2221,0.0634,1.252
17.550046,0.2436,-1.2943,0.1048,1.321
17.560014,0.2347,-1.3760,0.1364,1.403
17.566518,0.2043,-1.4314,0.1225,1.451
17.575027,0.1618,-1.4794,0.0782,1.490
17.582882,0.1140,-1.4891,0.0314,1.494
17.591622,0.0993,-1.5442,0.0716,1.549
17.599680,0.1058,-1.6088,0.1434,1.619
17.607754,0.1624,-1.6827,0.2355,1.707
17.616722,0.1905,-1.7350,0.2975,1.771
17.625783,0.2002,-1.7894,0.2583,1.819
17.632256,0.1510,-1.8413,0.2203,1.861
17.645651,0.1452,-1.9026,0.2622,1.926
17.648791,0.1062,-1.9829,0.2024,1.996
17.660298,0.0340,-2.0535,0.1457,2.059
17.665752,0.0024,-2.1145,0.1585,2.120
17.677193,-0.0340,-2.1157,0.2097,2.126
17.681266,-0.0035,-2.1216,0.2181,2.133
17.692416,-0.0427,-2.1179,0.2459,2.133
17.698035,-0.0435,-2.1285,0.2981,2.150
17.708396,0.0443,-2.1223,0.3341,2.149
17.714630,0.0725,-2.1207,0.2848,2.141
17.724211,0.0965,-2.1359,0.1527,2.143
17.730315,0.1233,-2.1222,0.0716,2.127
17.745199,0.1148,-2.1156,0.0741,2.120
17.748027,0.0972,-2.1594,0.0575,2.162
17.765282,0.0442,-2.1768,0.0859,2.179
17.766666,0.0106,-2.1417,0.0920,2.144
17.773884,-0.0087,-2.0946,0.1382,2.099
17.780028,-0.0356,-2.0020,0.1025,2.005
17.789098,-0.0171,-1.8760,0.1268,1.880
17.796598,0.1497,-1.8193,0.3164,1.853
17.813079,0.1661,-1.7386,0.3680,1.785
17.813706,0.1475,-1.7320,0.1743,1.747
17.845350,0.0718,-1.7134,0.0672,1.716
17.846667,0.0036,-1.7666,0.0794,1.768
17.847165,-0.0147,-1.8295,0.0928,1.832
17.847496,-0.0738,-1.8637,0.2176,1.878
17.854345,-0.0548,-1.9340,0.2602,1.952
17.862233,-0.0458,-1.9229,0.2661,1.942
17.870822,0.0294,-1.8807,0.2284,1.895
17.878739,0.0897,-1.8051,0.2496,1.824
17.888192,0.0829,-1.6792,0.2393,1.698
17.894829,0.0115,-1.5533,0.1880,1.565
17.904020,0.0118,-1.4107,0.1769,1.422
17.911154,0.0022,-1.2753,0.1681,1.286
17.920985,-0.0267,-1.1710,0.1901,1.187
17.929100,-0.0200,-1.0978,0.1904,1.114
17.936708,0.0058,-1.0294,0.1929,1.047
17.962838,0.0295,-0.9467,0.2383,0.977
17.964098,-0.0326,-0.8830,0.2622,0.922
17.964458,0.0103,-0.8480,0.3394,0.913
17.969176,-0.0447,-0.8225,0.3170,0.883
17.976154,0.0125,-0.8352,0.3177,0.894
17.985260,-0.0568,-0.8143,0.2000,0.840
17.993596,-0.0707,-0.8269,0.2260,0.860
18.001915,-0.0960,-0.8873,0.1953,0.914
18.010268,-0.1116,-0.9549,0.1552,0.974
18.017990,-0.1319,-0.9673,0.1152,0.983
18.025750,-0.0900,-0.9368,0.0768,0.944
18.034151,-0.0700,-0.8895,0.1383,0.903
18.055898,-0.0812,-0.7464,0.1752,0.771
18.057254,-0.0929,-0.5723,0.1497,0.599
18.063630,-0.0378,-0.3909,0.1452,0.419
18.066587,-0.0233,-0.2311,0.1887,0.299
18.076155,-0.0136,-0.0929,0.2204,0.240
18.084782,-0.0753,0.0431,0.1714,0.192
18.092685,-0.0795,0.0857,0.2931,0.316
18.100311,-0.0190,0.0517,0.2721,0.278
18.108458,-0.0251,-0.0635,0.2239,0.234
18.116402,-0.0618,-0.2577,0.2054,0.335
18.128879,-0.1029,-0.3896,0.2000,0.450
18.132824,-0.1867,-0.4904,0.1306,0.541
18.157373,-0.2398,-0.5408,-0.0171,0.592
18.159072,-0.2171,-0.4907,-0.0140,0.537
18.159498,-0.1067,-0.3712,0.0935,0.397
18.166335,-0.0467,-0.2374,0.1717,0.297
18.173613,0.0753,-0.0772,0.2000,0.227
18.181501,0.0781,0.0543,0.1976,0.219
18.189815,0.0269,0.1499,0.1365,0.205
18.198024,-0.0215,0.1690,0.0957,0.195
18.207580,-0.0484,0.0804,0.0845,0.126
18.214123,-0.0704,-0.0297,0.0791,0.110
18.223921,-0.0902,-0.1805,0.0742,0.215
18.230978,-0.0765,-0.2715,0.1623,0.325
18.243337,-0.0675,-0.3169,0.2191,0.391
18.247142,-0.0490,-0.3457,0.2255,0.416
18.271267,-0.0091,-0.3265,0.2055,0.386
18.272006,0.0210,-0.2882,0.2261,0.367
18.272298,0.0772,-0.2331,0.1874,0.309
18.280021,0.0546,-0.2044,0.1493,0.259
18.290070,0.0178,-0.2306,0.1194,0.260
18.296432,-0.0356,-0.3047,0.1237,0.331
18.307727,-0.0676,-0.4219,0.1957,0.470
18.313547,-0.0401,-0.5271,0.1678,0.555
18.324499,-0.0416,-0.6442,0.1144,0.656
18.329898,-0.0241,-0.7541,0.0233,0.755
18.344910,-0.0335,-0.7994,0.0278,0.801
18.345644,0.0216,-0.8208,0.0630,0.823
18.373210,0.0718,-0.8254,0.1005,0.835
18.374194,0.0859,-0.8060,0.1311,0.821
18.374731,0.1122,-0.7699,0.1143,0.786
18.378255,0.0932,-0.7744,0.0674,0.783
18.385937,0.1008,-0.8004,0.0144,0.807
18.395215,0.1037,-0.8671,0.0079,0.873
18.403301,0.0756,-0.9504,0.0191,0.954
18.412235,-0.0528,-1.0146,0.0502,1.017
18.420375,-0.1262,-1.1002,0.0174,1.108
18.427255,-0.1592,-1.1260,0.0398,1.138
18.436122,-0.0558,-1.2476,0.1221,1.255
18.448353,-0.0333,-1.2996,0.2098,1.317
18.453201,-0.0841,-1.3516,0.1879,1.367
18.460609,-0.1245,-1.3389,0.2268,1.364
18.469191,-0.1860,-1.3476,0.3314,1.400
18.476965,-0.1682,-1.3993,0.3087,1.443
18.485155,-0.1189,-1.4580,0.2754,1.489
18.493163,-0.1030,-1.5286,0.2505,1.552
18.501165,-0.1394,-1.5536,0.2450,1.579
18.518863,-0.0179,-1.6217,0.2467,1.640
18.520131,0.0392,-1.6491,0.3083,1.678
18.526338,0.0589,-1.6692,0.3145,1.700
18.534405,-0.0138,-1.6486,0.3304,1.681
18.542464,-0.0689,-1.5609,0.4151,1.617
18.551338,-0.1185,-1.4468,0.4688,1.525
18.568086,-0.0988,-1.3565,0.3911,1.415
18.568612,0.0001,-1.3045,0.3485,1.350
18.575386,0.0583,-1.2739,0.4042,1.338
18.583312,0.1166,-1.3198,0.4418,1.397
18.591644,0.1918,-1.3918,0.3296,1.443
18.600140,0.1694,-1.4710,0.2226,1.497
18.608062,0.1325,-1.5501,0.2516,1.576
18.616995,0.1313,-1.5909,0.3086,1.626
18.626738,0.1389,-1.6342,0.4270,1.695
18.631924,0.1196,-1.6535,0.4187,1.710
18.653049,0.2049,-1.6561,0.4265,1.722
18.654244,0.2324,-1.6275,0.3800,1.687
18.661654,0.2568,-1.6205,0.3807,1.684
18.665260,0.2976,-1.6398,0.3165,1.696
18.673633,0.2303,-1.6400,0.2395,1.673
18.681925,0.1461,-1.6451,0.2091,1.665
18.690562,0.0630,-1.5642,0.1979,1.578
18.698507,0.0457,-1.4597,0.2374,1.480
18.707272,0.0585,-1.3172,0.2702,1.346
18.714496,0.0657,-1.1724,0.2462,1.200
18.723749,0.0602,-0.9896,0.1824,1.008
18.731095,0.0760,-0.8667,0.2563,0.907
18.743912,0.0363,-0.7463,0.3464,0.824
18.747390,0.0159,-0.6451,0.3310,0.725
18.777219,0.0453,-0.5677,0.3428,0.665
18.778074,0.0935,-0.4855,0.3603,0.612
18.778614,0.0721,-0.4055,0.3167,0.520
18.785059,0.0986,-0.3493,0.1804,0.405
18.793043,0.1106,-0.3124,0.1155,0.351
18.796027,0.1156,-0.3066,0.0955,0.341
18.807609,0.0851,-0.3033,0.0918,0.328
18.813022,-0.0091,-0.3382,0.1262,0.361
18.821829,-0.0527,-0.3445,0.1002,0.363
18.829620,-0.0481,-0.3340,0.0526,0.341
18.843936,0.0161,-0.3498,0.0527,0.354
18.845998,0.0253,-0.3322,0.0595,0.338
18.854419,-0.0134,-0.3003,0.0803,0.311
18.872970,0.0408,-0.2373,0.0865,0.256
18.873979,0.0420,-0.1504,0.0348,0.160
18.878584,0.0718,-0.1305,0.0164,0.150
18.887069,0.0749,-0.1036,-0.0049,0.128
18.895646,0.0372,-0.1030,-0.0239,0.112
18.903910,-0.0290,-0.1671,0.0334,0.173
18.911865,-0.0662,-0.2288,0.0165,0.239
18.920689,-0.1943,-0.2929,-0.0986,0.365
18.928072,-0.2673,-0.3547,-0.1931,0.484
18.936215,-0.3330,-0.4118,-0.2071,0.569
18.957480,-0.3077,-0.3590,-0.1460,0.495
18.958741,-0.2323,-0.3615,0.0164,0.430
18.962241,-0.1329,-0.3067,0.0891,0.346
18.968467,-0.0122,-0.2280,0.0658,0.238
18.977414,-0.0111,-0.1804,0.0425,0.186
18.985788,0.0136,-0.1376,-0.0213,0.140
18.993640,0.0641,-0.0875,-0.0154,0.110
19.002240,0.0639,-0.0877,0.0366,0.115
19.010153,0.0445,-0.0878,0.0245,0.101
19.018715,0.0484,-0.0975,0.1161,0.159
19.028438,0.0854,-0.0926,0.0700,0.144
19.034643,0.1388,-0.0995,0.0080,0.171
19.057481,0.2734,-0.1041,0.2141,0.363
19.058699,0.2713,-0.1014,0.3254,0.436
19.064443,0.2613,-0.0962,0.1722,0.327
19.067343,0.2861,-0.0478,0.0912,0.304
19.076107,0.2330,0.0149,0.1874,0.299
19.083810,0.2791,0.0153,0.1594,0.322
19.092877,0.2520,0.0135,0.1155,0.278
19.100957,0.2479,-0.0099,0.0574,0.255
19.108056,0.2387,0.0242,-0.0601,0.247
19.116753,0.1694,0.0631,-0.0560,0.189
19.128103,0.1264,0.1211,-0.0332,0.178
19.133234,0.0838,0.1599,-0.0371,0.184
19.160364,0.0941,0.2323,-0.0624,0.258
19.161315,0.0426,0.2712,-0.1280,0.303
19.161682,0.0439,0.2719,-0.1360,0.307
19.170017,0.0742,0.3204,-0.1582,0.365
19.176985,0.0906,0.3235,-0.1425,0.365
19.182117,0.0762,0.3194,-0.1513,0.361
19.192147,0.0745,0.3127,-0.2588,0.413
19.197834,0.0566,0.3539,-0.2261,0.424
19.205792,0.0940,0.3662,-0.2083,0.432
19.214426,0.1346,0.3881,-0.1669,0.443
19.224043,0.1182,0.3812,-0.1735,0.435
19.230848,0.1073,0.3743,-0.1063,0.404
19.246549,0.0490,0.3818,-0.1013,0.398
19.247005,0.0437,0.3774,-0.1893,0.424
19.255780,-0.0186,0.3419,-0.2074,0.400
19.263556,-0.0323,0.3040,-0.1802,0.355
19.272945,-0.0719,0.3116,-0.1843,0.369
19.280254,-0.0968,0.2977,-0.2316,0.389
19.289640,-0.1072,0.3363,-0.2792,0.450
19.296538,-0.1150,0.4084,-0.2152,0.476
19.305579,-0.0175,0.4540,-0.2284,0.509
19.313155,0.0562,0.5140,-0.3139,0.605
19.322450,0.0633,0.5929,-0.3740,0.704
19.329282,0.1258,0.6932,-0.4019,0.811
19.340782,0.0878,0.7789,-0.3503,0.859
19.345445,0.0929,0.8332,-0.2570,0.877
19.365703,0.1337,0.8611,-0.2386,0.903
19.366033,0.2847,0.8986,-0.2991,0.989
19.370081,0.3521,0.9144,-0.2069,1.002
19.378444,0.2765,0.9161,-0.2385,0.986
19.386952,0.1750,0.9705,-0.2909,1.028
19.394831,0.1548,0.9388,-0.2775,0.991
19.403182,0.1005,0.9649,-0.3107,1.019
19.411109,0.0198,0.9933,-0.2193,1.017
19.419383,-0.1088,1.0290,-0.3024,1.078
19.427684,-0.0936,1.0957,-0.4215,1.178
19.435578,-0.1047,1.2413,-0.3958,1.307
19.447949,-0.1272,1.3412,-0.2041,1.363
19.451810,-0.1063,1.4818,-0.1564,1.494
19.460142,-0.0659,1.5027,-0.1536,1.512
19.468427,-0.0011,1.6003,-0.3013,1.628
19.476714,0.0451,1.5614,-0.1949,1.574
19.485040,0.0273,1.4987,-0.1503,1.507
19.493361,0.0651,1.4337,-0.0241,1.435
19.501688,-0.0161,1.3854,0.0641,1.387
19.510668,-0.1760,1.3229,0.0713,1.336
19.517888,-0.3865,1.3154,-0.0147,1.371
19.525955,-0.4593,1.3079,-0.1391,1.393
19.533709,-0.5429,1.3290,-0.2215,1.453
19.542966,-0.5249,1.3355,-0.1761,1.446
19.550826,-0.4221,1.3632,-0.0634,1.428
19.559421,-0.2672,1.3909,-0.0593,1.418
19.566990,-0.1220,1.4255,-0.1663,1.440
19.575496,-0.1104,1.4433,-0.1258,1.453
19.583288,-0.1076,1.4659,-0.0645,1.471
19.591776,-0.1981,1.4142,-0.0750,1.430
19.599844,-0.2936,1.3171,-0.1138,1.354
19.608138,-0.2750,1.2392,-0.2000,1.285
19.616016,-0.1327,1.1278,-0.1493,1.145
19.624836,0.0383,0.9687,0.0335,0.970
19.632678,0.0879,0.8696,0.0742,0.877
19.650722,0.0307,0.8089,-0.0467,0.811
19.654300,0.0554,0.7700,-0.0541,0.774
19.657398,0.0733,0.7862,-0.0272,0.790
19.665310,0.1512,0.8121,-0.0140,0.826
19.673560,0.1598,0.8166,0.0076,0.832
19.682002,0.1332,0.7948,0.0302,0.806
19.690021,0.1525,0.8379,0.0228,0.852
19.698267,0.1677,0.8906,0.0278,0.907
19.706408,0.1522,0.9194,0.0808,0.935
19.714889,0.1014,0.9411,0.1487,0.958
19.724052,0.0437,0.9269,0.1331,0.937
19.731554,0.0293,0.8648,0.0197,0.866
19.755127,-0.0380,0.8123,-0.0535,0.815
19.755652,-0.0625,0.7500,0.0325,0.753
19.755827,-0.0279,0.6205,0.1265,0.634
19.763828,0.0139,0.5340,0.1456,0.554
19.772406,0.0624,0.4641,0.1442,0.490
19.779914,0.0606,0.4515,0.1082,0.468
19.789114,0.0781,0.4581,0.0861,0.473
19.796586,0.0140,0.4621,0.1399,0.483
19.804993,0.0288,0.4326,0.1647,0.464
19.813297,0.0768,0.3912,0.1183,0.416
19.822736,0.0243,0.3354,0.1845,0.384
19.829988,0.0219,0.2797,0.2673,0.388
19.838705,0.0457,0.2431,0.2550,0.355
19.846323,0.0573,0.2114,0.2192,0.310
19.858884,0.1002,0.1846,0.1599,0.264
19.862688,0.1120,0.1817,0.1726,0.274
19.896500,0.1333,0.1717,0.1783,0.281
19.897253,0.1589,0.1473,0.1819,0.283
19.897507,0.2030,0.1350,0.1620,0.293
19.897748,0.1678,0.1131,0.1737,0.267
19.903499,0.2063,0.0864,0.1831,0.289
19.911780,0.2086,0.1029,0.1230,0.263
19.920242,0.1466,0.1864,0.0415,0.241
19.928536,0.1516,0.2338,0.2150,0.352
19.937077,0.1254,0.2573,0.2492,0.379
19.952436,0.1182,0.2688,0.2238,0.369
19.953191,0.1013,0.2156,0.2653,0.357
19.960513,0.0204,0.1722,0.1667,0.241
19.969072,-0.0507,0.1457,0.0479,0.162
19.977641,-0.0667,0.1001,0.0687,0.139
19.985791,-0.0210,0.0785,0.1279,0.152
19.994601,0.0152,0.0833,0.0681,0.109
20.002677,-0.0369,0.1695,0.0181,0.174
20.010619,-0.1078,0.3035,0.0371,0.324
20.018535,-0.1549,0.4711,0.0605,0.500
20.026833,-0.1444,0.7009,0.0362,0.717
20.034503,-0.2248,0.9475,-0.0691,0.976
20.056474,-0.3317,1.2659,-0.0742,1.311
20.057581,-0.3454,1.5292,-0.0890,1.570
20.063575,-0.3623,1.8738,-0.0468,1.909
20.067231,-0.3348,2.1922,0.0268,2.218
20.076522,-0.3369,2.5849,0.0154,2.607
20.084923,-0.2698,2.9466,0.0168,2.959
20.093511,-0.1210,3.2653,-0.0593,3.268
20.100370,-0.0697,3.4885,-0.1434,3.492
20.108402,-0.0459,3.6497,-0.2401,3.658
20.116787,-0.0753,3.6316,-0.2956,3.644
20.125851,-0.1394,3.4605,-0.2629,3.473
20.133309,-0.1519,3.2083,-0.3235,3.228
20.153802,-0.2255,2.9971,-0.3012,3.021
20.155032,-0.2913,2.7356,-0.2591,2.763
20.162426,-0.3494,2.6108,-0.3338,2.655
20.165891,-0.3645,2.5362,-0.3196,2.582
20.175019,-0.2599,2.5455,-0.3029,2.577
20.182759,-0.2152,2.5573,-0.3529,2.591
20.193007,-0.2350,2.5572,-0.4266,2.603
20.199079,-0.1899,2.5307,-0.3856,2.567
20.209496,-0.0682,2.3846,-0.1676,2.391
20.215180,-0.0967,2.2122,-0.0424,2.215
20.225693,-0.1155,2.0926,-0.3068,2.118
20.231819,-0.2275,1.9945,-0.3519,2.038
20.245015,-0.3063,1.8938,-0.4223,1.964
20.247762,-0.3425,1.8646,-0.4708,1.953
20.258622,-0.3268,1.7896,-0.5079,1.889
20.264280,-0.2542,1.7645,-0.5904,1.878
20.274448,-0.1748,1.7941,-0.6803,1.927
20.281183,-0.1099,1.8137,-0.6847,1.942
20.288676,-0.0233,1.8520,-0.5483,1.932
20.296835,-0.0179,1.8661,-0.4429,1.918
20.305147,0.0139,1.8345,-0.4580,1.891
20.313361,0.0291,1.7766,-0.5429,1.858
20.322351,0.0086,1.7018,-0.6019,1.805
20.329939,-0.0285,1.5408,-0.6133,1.659
20.339428,-0.0345,1.4133,-0.6178,1.543
20.346335,0.0025,1.2786,-0.5460,1.390
20.360824,-0.0011,1.1917,-0.5415,1.309
20.363192,-0.0047,1.0737,-0.4533,1.165
20.372324,0.0037,1.0299,-0.4967,1.143
20.380954,-0.0048,1.0197,-0.5254,1.147
20.389274,-0.0325,0.9998,-0.5184,1.127
20.395986,-0.0222,0.9920,-0.5398,1.130
20.407957,-0.0122,1.0297,-0.4607,1.128
20.412052,0.0215,1.0172,-0.3764,1.085
20.425405,0.0362,0.9401,-0.3659,1.009
20.428230,-0.0182,0.8582,-0.3428,0.924
20.436977,-0.0435,0.7909,-0.3360,0.860
20.444690,-0.0257,0.7044,-0.3406,0.783
20.453278,-0.0222,0.6109,-0.3278,0.694
20.462211,-0.0021,0.5198,-0.3170,0.609
20.469259,0.0708,0.4311,-0.2273,0.492
20.491003,0.0889,0.3711,-0.1974,0.430
20.492291,0.0637,0.3857,-0.2869,0.485
20.500074,-0.0403,0.3740,-0.2570,0.456
20.504165,-0.1033,0.4096,-0.2546,0.493
20.510723,-0.0663,0.4261,-0.2239,0.486
20.518031,-0.0251,0.3921,-0.2438,0.462
20.528867,-0.0033,0.3917,-0.2063,0.443
20.534903,0.0516,0.3050,-0.0739,0.318
20.547345,-0.0059,0.2423,-0.0609,0.250
20.551676,-0.0542,0.1916,-0.0976,0.222
20.559114,0.0262,0.1841,-0.1146,0.218
20.568336,0.1231,0.1192,-0.0328,0.175
20.575253,0.1508,0.0568,-0.0388,0.166
20.583646,0.1451,0.0209,-0.0154,0.147
20.591661,0.1206,0.0305,-0.0056,0.124
20.599422,0.0842,0.0498,0.0765,0.124
20.608104,0.0739,0.0477,0.2409,0.256
20.616246,0.0828,-0.0213,0.2489,0.263
20.624657,0.1034,-0.1356,0.1984,0.262
20.632660,0.0571,-0.2594,0.2320,0.353
20.643263,0.1208,-0.4239,0.2754,0.520
20.649577,0.1508,-0.5333,0.2636,0.614
20.663734,0.1643,-0.6595,0.2875,0.738
20.666178,0.1539,-0.7595,0.3870,0.866
20.673741,0.0860,-0.9386,0.5454,1.089
20.681831,0.0903,-1.0268,0.5125,1.151
20.690489,0.0733,-1.1460,0.5536,1.275
20.698946,0.1023,-1.2197,0.5281,1.333
20.707488,0.0912,-1.3341,0.4528,1.412
20.714763,0.1097,-1.4700,0.4180,1.532
20.723039,0.1048,-1.6061,0.4318,1.666
20.731561,0.1672,-1.8142,0.5134,1.893
20.742299,0.1343,-1.9746,0.5127,2.045
20.748419,0.1234,-2.1735,0.4411,2.221
20.768170,0.1667,-2.2650,0.3053,2.292
20.769080,0.0996,-2.3951,0.3872,2.428
20.774884,0.1106,-2.4177,0.3284,2.442
20.781135,0.0873,-2.4670,0.3029,2.487
20.791098,0.0416,-2.4807,0.3547,2.506
20.797450,0.0028,-2.4970,0.3904,2.527
20.807904,-0.0361,-2.5637,0.3079,2.582
20.813888,-0.0128,-2.6208,0.2537,2.633
20.824592,0.0321,-2.7522,0.1823,2.758
20.830190,-0.0351,-2.8477,0.1296,2.851
20.840580,-0.1123,-2.8666,0.0594,2.869
20.846143,-0.1712,-2.8904,0.1031,2.897
20.861447,-0.1262,-2.7971,0.0719,2.801
20.862816,-0.1011,-2.7158,0.0729,2.719
20.886201,0.0045,-2.6059,0.1592,2.611
20.887707,0.0694,-2.4241,0.2334,2.436
20.888182,0.1273,-2.2494,0.3294,2.277
20.895422,0.1551,-2.0649,0.3694,2.103
20.903759,0.1935,-1.9447,0.3186,1.980
20.911855,0.1590,-1.8816,0.2585,1.906
20.920935,0.0727,-1.8853,0.2103,1.898
20.928246,0.0202,-1.9390,0.1880,1.948
20.937253,0.0417,-1.9901,0.2030,2.001
20.946686,0.0509,-2.0317,0.1971,2.042
20.953282,0.0954,-2.0851,0.1602,2.093
20.973005,0.1038,-2.0668,0.1228,2.073
20.974336,0.0981,-2.0271,0.1413,2.034
20.979033,0.0591,-1.9564,0.2256,1.970
20.985646,0.0199,-1.8164,0.3017,1.841
20.994701,0.0476,-1.6835,0.2555,1.703
21.002796,0.0414,-1.5243,0.2045,1.538
21.010593,0.0684,-1.4249,0.1636,1.436
21.019209,0.1190,-1.3853,0.0945,1.394
21.027326,0.1192,-1.3863,0.0778,1.394
21.036482,0.0861,-1.4521,0.0274,1.455
21.044919,0.0198,-1.5179,0.0096,1.518
21.051491,-0.1229,-1.5479,-0.0094,1.553
21.072300,-0.2063,-1.5684,0.0492,1.583
21.073369,-0.2016,-1.5243,0.1141,1.542
21.082448,-0.1232,-1.3701,0.2025,1.390
21.083797,-0.0954,-1.2039,0.2482,1.233
21.092811,-0.0007,-1.0161,0.2780,1.053
21.101467,0.0416,-0.8425,0.2324,0.875
21.109437,-0.0068,-0.6998,0.0790,0.704
21.117153,-0.0838,-0.5977,0.0894,0.610
21.125553,-0.0415,-0.5841,0.2065,0.621
21.133250,-0.0112,-0.5967,0.2750,0.657
21.144720,-0.0808,-0.5996,0.3158,0.682
