time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
146.673746,0.0324,0.0016,-0.0153,0.036
146.684586,0.0226,0.0189,-0.0224,0.037
146.690674,0.0439,0.0435,-0.0177,0.064
146.701251,0.0392,0.0468,0.0087,0.062
146.706907,0.0447,0.0479,0.0494,0.082
146.721880,0.0412,0.0299,0.0853,0.099
146.723598,0.0237,0.0142,0.1068,0.110
146.742562,0.0346,0.0050,0.0685,0.077
146.743165,0.0403,-0.0143,-0.0130,0.045
146.749120,0.0360,-0.0220,-0.0489,0.065
146.755417,0.0340,-0.0127,-0.0250,0.044
146.765295,0.0127,-0.0032,0.0373,0.040
146.772415,0.0189,0.0107,-0.0345,0.041
146.780481,0.0170,0.0082,-0.4032,0.404
146.788887,0.0107,0.0645,-0.3097,0.316
146.796749,-0.0530,0.0793,0.3368,0.350
146.805181,-0.0807,0.0984,0.1836,0.223
146.814157,-0.0672,0.0959,0.1356,0.179
146.821449,-0.0605,0.0707,0.1260,0.157
146.833790,-0.0055,0.0756,-0.0224,0.079
146.837130,0.0254,0.0513,-0.1494,0.160
146.845214,0.0155,0.0612,-0.1949,0.205
146.853689,0.0222,0.0701,-0.1662,0.182
146.862019,0.0146,0.0782,-0.0513,0.095
146.869962,-0.0030,0.0798,0.0588,0.099
146.877991,-0.0211,0.0714,0.1570,0.174
146.886198,-0.0195,0.0474,0.2264,0.232
146.894489,-0.0102,0.0196,0.2096,0.211
146.902604,0.0230,-0.0210,0.1138,0.118
146.910645,0.0535,-0.0642,0.0348,0.090
146.919593,0.0720,-0.0976,-0.0108,0.122
146.927975,0.0618,-0.1020,-0.0395,0.126
146.935978,0.0444,-0.1060,-0.0443,0.123
146.944882,0.0051,-0.0953,-0.0443,0.105
146.954090,0.0062,-0.0534,-0.0348,0.064
146.960564,-0.0289,-0.0282,-0.0061,0.041
146.968682,-0.0308,0.0113,-0.0061,0.033
146.976737,-0.0281,0.0386,0.0035,0.048
146.985506,-0.0160,0.0563,0.0059,0.059
146.992989,-0.0014,0.0834,0.0275,0.088
147.007022,-0.0061,0.0746,0.0322,0.081
147.009499,-0.0083,0.0848,0.0346,0.092
147.022464,0.0036,0.0756,0.0394,0.085
147.025868,0.0131,0.0782,0.0323,0.086
147.034822,0.0250,0.0712,0.0059,0.076
147.042636,0.0509,0.0713,0.0299,0.093
147.050448,0.0577,0.0715,0.0059,0.092
147.058998,0.0642,0.0669,0.0155,0.094
147.067571,0.0706,0.0624,0.0203,0.096
147.075706,0.0769,0.0675,0.0419,0.111
147.083691,0.0689,0.0365,0.0443,0.090
147.091761,0.0825,0.0034,0.0826,0.117
147.100973,0.0606,0.0037,0.0898,0.108
147.109132,0.0436,-0.0248,0.0611,0.079
147.119663,0.0434,-0.0443,-0.0275,0.068
147.124450,0.0218,-0.0494,0.1712,0.180
147.146689,0.0185,-0.0480,0.0850,0.099
147.147393,0.0239,-0.0328,-0.0849,0.094
147.153809,0.0507,0.0131,-0.1256,0.136
147.157473,0.0385,0.0264,-0.0801,0.093
147.165535,0.0245,0.0479,-0.0754,0.093
147.173727,-0.0063,0.0633,-0.0514,0.082
147.182758,-0.0234,0.0670,-0.0322,0.078
147.191118,-0.0288,0.0802,-0.0179,0.087
147.199414,-0.0339,0.0786,-0.0131,0.087
147.206910,-0.0126,0.0338,-0.0011,0.036
147.217162,-0.0269,0.0302,0.0276,0.049
147.222907,-0.0242,0.0171,0.0636,0.070
147.237596,-0.0402,-0.0103,0.0851,0.095
147.238820,-0.0440,-0.0259,0.0899,0.103
147.262081,-0.0552,-0.0348,0.0731,0.098
147.262710,-0.0397,-0.0439,0.0539,0.080
147.270216,-0.0268,-0.0506,0.0252,0.063
147.272371,-0.0358,-0.0383,0.0036,0.053
147.283361,0.0099,-0.0236,0.0036,0.026
147.288647,0.0097,-0.0019,0.0060,0.012
147.297396,0.0407,0.0342,0.0156,0.055
147.304604,0.0455,0.0557,0.0132,0.073
147.320711,0.0578,0.0678,0.0324,0.095
147.321432,0.0583,0.0701,0.0419,0.100
147.329607,0.0585,0.0770,0.0204,0.099
147.345341,0.0537,0.0738,-0.0131,0.092
147.346503,0.0581,0.0610,-0.0275,0.089
147.354098,0.0526,0.0601,-0.0251,0.084
147.362453,0.0373,0.0543,-0.0083,0.066
147.370610,0.0126,0.0608,-0.0131,0.064
147.378997,-0.0000,0.0602,-0.0011,0.060
147.386367,-0.0148,0.0525,0.0156,0.057
147.395122,-0.0246,0.0473,0.0132,0.055
147.402901,-0.0344,0.0326,0.0132,0.049
147.411596,-0.0226,0.0177,0.0085,0.030
147.425846,-0.0251,0.0174,0.0156,0.034
147.428412,-0.0014,0.0077,-0.0083,0.011
147.437281,-0.0018,0.0004,0.0180,0.018
147.445227,0.0027,-0.0044,0.0324,0.033
147.452770,0.0192,0.0052,0.0300,0.036
147.461795,0.0309,0.0220,0.0396,0.055
147.468778,0.0545,0.0100,0.0348,0.065
147.478083,0.0517,0.0101,0.0276,0.060
147.485194,0.0300,0.0244,0.0133,0.041
147.493198,0.0392,0.0222,0.0157,0.048
147.502502,0.0391,0.0297,0.0348,0.060
147.509861,0.0366,0.0250,0.0253,0.051
147.521293,0.0195,0.0251,0.0109,0.034
147.525733,0.0357,0.0324,-0.0034,0.048
147.543602,-0.0006,0.0255,-0.0106,0.028
147.544754,-0.0032,0.0378,-0.0274,0.047
147.551430,0.0208,0.0429,-0.0130,0.049
147.559122,0.0309,0.0434,0.0085,0.054
147.567129,0.0247,0.0272,0.0540,0.065
147.575473,0.0093,0.0159,0.0731,0.075
147.584861,0.0034,0.0093,0.0635,0.064
147.592233,0.0235,-0.0097,0.0061,0.026
147.601870,0.0217,-0.0075,-0.0490,0.054
147.608896,0.0268,-0.0003,-0.0586,0.064
147.621448,0.0104,0.0094,-0.0346,0.037
147.624096,0.0225,0.0213,0.0180,0.036
147.646790,-0.0004,0.0283,-0.0993,0.103
147.647753,0.0451,0.0450,-0.3602,0.366
147.655636,0.0059,0.0698,-0.1159,0.135
147.656702,-0.0511,0.0714,0.3941,0.404
147.666695,-0.0597,0.0701,0.1284,0.158
147.673931,-0.0656,0.0778,0.1882,0.214
147.683752,-0.0253,0.0583,0.1164,0.133
147.690277,-0.0061,0.0518,-0.0465,0.070
147.698355,0.0296,0.0474,-0.1710,0.180
147.706817,0.0293,0.0490,-0.1926,0.201
147.717169,0.0311,0.0547,-0.1424,0.156
147.723116,-0.0006,0.0766,-0.0394,0.086
147.735881,-0.0301,0.0823,0.0827,0.120
147.738961,-0.0212,0.0778,0.1832,0.200
147.761891,-0.0166,0.0532,0.2143,0.221
147.763062,0.0051,0.0227,0.1712,0.173
147.770053,0.0364,-0.0227,0.1137,0.122
147.771717,0.0481,-0.0585,0.0514,0.092
147.781226,0.0665,-0.0872,0.0083,0.110
147.788694,0.0513,-0.0846,-0.0133,0.100
147.797384,0.0312,-0.0988,-0.0540,0.117
147.805042,0.0129,-0.0840,-0.0444,0.096
147.819095,-0.0033,-0.0476,-0.0253,0.054
147.820986,-0.0104,-0.0113,-0.0325,0.036
147.845825,-0.0225,0.0178,-0.0085,0.030
147.847243,-0.0084,0.0369,-0.0013,0.038
147.847654,0.0128,0.0705,0.0082,0.072
147.855816,0.0269,0.0706,0.0011,0.076
147.862854,0.0240,0.0826,0.0011,0.086
147.870111,0.0261,0.0899,0.0250,0.097
147.878616,0.0327,0.0943,0.0178,0.101
147.886553,0.0298,0.1058,0.0155,0.111
147.894608,0.0316,0.0860,0.0059,0.092
147.902842,0.0548,0.0949,0.0131,0.110
147.911766,0.0611,0.0800,0.0298,0.105
147.921374,0.0649,0.0769,0.0322,0.106
147.928422,0.0712,0.0618,0.0418,0.103
147.949070,0.0726,0.0396,0.0490,0.096
147.950018,0.0527,0.0198,0.0682,0.088
147.958210,0.0450,-0.0143,0.0778,0.091
147.962083,0.0302,-0.0196,0.0802,0.088
147.968612,0.0134,-0.0276,0.0490,0.058
147.976665,-0.0031,-0.0356,-0.0276,0.045
147.984703,-0.0148,-0.0342,0.1424,0.147
147.992480,-0.0085,-0.0334,0.0562,0.066
148.001353,0.0133,-0.0094,-0.1042,0.105
148.010388,0.0141,0.0266,-0.1162,0.120
148.017990,-0.0049,0.0488,-0.0635,0.080
148.026147,-0.0041,0.0606,-0.0827,0.103
148.052021,-0.0277,0.0803,-0.0635,0.106
148.052732,-0.0327,0.0955,-0.0276,0.105
148.052957,-0.0260,0.0935,-0.0132,0.098
148.058612,-0.0190,0.0649,-0.0108,0.068
148.066698,-0.0096,0.0533,0.0203,0.058
148.075421,-0.0075,0.0248,0.0491,0.055
148.083909,-0.0218,-0.0059,0.0730,0.076
148.092433,-0.0189,-0.0151,0.0945,0.098
148.100486,-0.0326,-0.0415,0.0730,0.090
148.108469,-0.0390,-0.0513,0.0442,0.078
148.118083,-0.0288,-0.0470,0.0227,0.060
148.124414,-0.0139,-0.0379,-0.0156,0.043
148.137862,0.0102,-0.0191,-0.0180,0.028
148.141293,0.0194,0.0070,-0.0204,0.029
148.158349,0.0381,0.0283,0.0131,0.049
148.159260,0.0595,0.0543,0.0179,0.083
148.167678,0.0548,0.0733,0.0107,0.092
148.174643,0.0502,0.0755,0.0083,0.091
148.183479,0.0506,0.0873,0.0059,0.101
148.190109,0.0534,0.0943,0.0035,0.108
148.200645,0.0486,0.0771,-0.0180,0.093
148.206395,0.0508,0.0790,-0.0396,0.102
148.215608,0.0409,0.0665,-0.0396,0.088
148.222813,0.0306,0.0568,-0.0252,0.069
148.237368,0.0202,0.0661,-0.0108,0.070
148.238966,0.0027,0.0611,-0.0108,0.062
148.256789,-0.0028,0.0419,-0.0156,0.045
148.257769,-0.0080,0.0299,-0.0156,0.035
148.264833,-0.0298,0.0181,0.0059,0.035
148.271753,-0.0324,0.0183,0.0227,0.044
148.283556,-0.0161,0.0017,0.0371,0.040
148.287960,-0.0117,-0.0077,0.0251,0.029
148.300334,0.0070,0.0044,0.0299,0.031
148.304044,0.0232,-0.0052,0.0323,0.040
148.313341,0.0274,-0.0098,0.0204,0.036
148.320953,0.0270,0.0071,0.0347,0.045
148.338109,0.0481,0.0073,0.0276,0.056
148.338723,0.0574,0.0194,0.0204,0.064
148.359959,0.0307,0.0268,0.0347,0.054
148.360915,0.0328,0.0103,0.0347,0.049
148.362502,0.0229,0.0199,0.0204,0.037
148.369734,0.0202,0.0129,0.0180,0.030
148.377770,0.0341,0.0227,-0.0059,0.041
148.386306,0.0240,0.0351,-0.0179,0.046
148.395240,0.0237,0.0401,-0.0179,0.050
148.403130,0.0380,0.0524,-0.0059,0.065
148.412851,0.0193,0.0574,0.0061,0.061
148.421255,0.0131,0.0555,0.0276,0.063
148.428341,-0.0095,0.0487,0.0659,0.082
148.442074,-0.0179,0.0249,0.0659,0.073
148.443797,-0.0001,0.0273,0.0084,0.029
148.451859,0.0078,0.0052,-0.0323,0.034
148.459913,0.0200,0.0049,-0.0730,0.076
148.468687,0.0086,0.0165,-0.0371,0.042
148.476623,0.0112,0.0211,0.0227,0.033
148.485372,0.0142,0.0207,-0.0611,0.066
148.493270,0.0210,0.0349,-0.3603,0.363
148.502098,0.0102,0.0668,-0.1183,0.136
148.509565,-0.0538,0.0826,0.3510,0.365
148.519106,-0.0721,0.0769,0.1259,0.164
148.525829,-0.0782,0.0778,0.1067,0.153
148.544000,-0.0357,0.0631,0.1139,0.135
148.545284,0.0099,0.0428,0.0061,0.044
148.552412,0.0336,0.0345,-0.1496,0.157
148.558862,0.0283,0.0415,-0.1640,0.171
148.567569,0.0179,0.0596,-0.1209,0.136
148.575221,0.0003,0.0646,-0.0036,0.065
148.584470,-0.0080,0.0704,0.0754,0.103
148.591987,-0.0237,0.0566,0.1425,0.155
148.599399,-0.0128,0.0466,0.1664,0.173
148.609197,0.0060,0.0043,0.1544,0.155
148.620455,0.0297,-0.0336,0.1137,0.122
148.623786,0.0628,-0.0597,0.0706,0.112
148.642572,0.0812,-0.0808,0.0370,0.120
148.643329,0.0704,-0.0928,0.0035,0.117
148.649621,0.0571,-0.0997,-0.0277,0.118
148.657225,0.0197,-0.0852,-0.0420,0.097
148.666932,0.0083,-0.0491,-0.0253,0.056
148.673574,-0.0180,-0.0178,-0.0109,0.028
148.683240,-0.0111,0.0326,0.0082,0.035
148.690257,-0.0042,0.0636,0.0298,0.070
148.699223,-0.0024,0.0632,0.0226,0.067
148.706184,0.0138,0.0891,0.0178,0.092
148.716118,0.0131,0.0932,0.0226,0.097
148.722992,0.0221,0.0950,0.0370,0.104
148.738858,0.0286,0.0892,0.0586,0.110
148.739434,0.0518,0.0807,0.0466,0.107
148.761515,0.0462,0.0936,0.0370,0.111
148.762219,0.0595,0.0752,0.0203,0.098
148.767496,0.0586,0.0736,0.0274,0.098
148.772080,0.0670,0.0670,0.0418,0.104
148.783460,0.0585,0.0606,0.0514,0.099
148.788461,0.0524,0.0519,0.0538,0.091
148.800231,0.0417,0.0289,0.0802,0.095
148.804504,0.0215,0.0298,0.0969,0.104
148.816653,0.0230,0.0116,0.1113,0.114
148.821781,0.0225,0.0001,0.0538,0.058
148.830159,-0.0115,-0.0093,0.0514,0.054
148.837790,-0.0308,-0.0311,0.1951,0.200
148.846732,0.0013,-0.0222,0.0443,0.050
148.858916,0.0037,-0.0020,-0.0395,0.040
148.862023,0.0134,0.0086,-0.0898,0.091
148.869999,0.0051,0.0244,-0.0850,0.089
148.878453,-0.0145,0.0291,-0.1041,0.109
148.886525,-0.0314,0.0589,-0.0682,0.095
148.895867,-0.0462,0.0605,-0.0491,0.091
148.903414,-0.0371,0.0505,-0.0275,0.068
148.913294,-0.0305,0.0598,-0.0012,0.067
148.919789,-0.0239,0.0449,0.0180,0.054
148.927967,-0.0269,0.0109,0.0515,0.059
148.942691,-0.0200,-0.0158,0.0922,0.096
148.943454,-0.0200,-0.0377,0.1066,0.115
148.952201,-0.0199,-0.0408,0.0779,0.090
148.959749,-0.0268,-0.0491,0.0515,0.076
148.972194,-0.0197,-0.0501,0.0084,0.055
148.976868,-0.0175,-0.0487,-0.0035,0.052
148.985015,-0.0107,-0.0088,-0.0107,0.017
148.993291,0.0148,0.0145,0.0156,0.026
149.001216,0.0380,0.0304,0.0109,0.050
149.010005,0.0471,0.0557,0.0157,0.075
149.024673,0.0614,0.0765,0.0037,0.098
149.025897,0.0615,0.0808,-0.0011,0.102
149.047671,0.0616,0.0897,0.0013,0.109
149.048047,0.0400,0.0913,-0.0011,0.100
149.051466,0.0519,0.0811,-0.0179,0.098
149.058147,0.0371,0.0875,-0.0250,0.098
149.067085,0.0552,0.0891,-0.0226,0.107
149.074885,0.0300,0.0883,-0.0178,0.095
149.083621,0.0142,0.0872,-0.0322,0.094
149.092025,0.0057,0.0814,-0.0106,0.082
149.099925,0.0140,0.0659,-0.0154,0.069
149.107954,-0.0017,0.0484,-0.0082,0.049
149.117910,-0.0052,0.0430,0.0110,0.045
149.124109,-0.0256,0.0331,0.0206,0.047
149.141469,-0.0220,0.0041,0.0302,0.038
149.142165,0.0055,-0.0033,0.0302,0.031
149.150968,-0.0053,-0.0034,0.0422,0.043
149.158079,0.0057,-0.0130,0.0398,0.042
149.166210,0.0116,-0.0034,0.0447,0.046
149.174272,0.0319,-0.0081,0.0686,0.076
149.182396,0.0353,-0.0083,0.0639,0.073
149.189820,0.0362,-0.0015,0.0519,0.063
149.199421,0.0372,0.0100,0.0400,0.056
149.206025,0.0311,0.0239,-0.0079,0.040
149.215788,0.0323,0.0186,-0.0079,0.038
149.222876,0.0191,0.0446,-0.0150,0.051
149.237305,0.0225,0.0469,-0.0102,0.053
149.239124,0.0215,0.0444,0.0161,0.052
149.263604,0.0189,0.0565,0.0401,0.072
149.264791,0.0073,0.0494,0.0808,0.095
149.265158,0.0154,0.0398,0.0832,0.093
149.271785,-0.0030,0.0276,0.0640,0.070
149.280286,0.0048,0.0152,-0.0054,0.017
149.288402,0.0288,0.0124,-0.0557,0.064
149.299800,0.0120,0.0141,-0.0438,0.048
149.304368,0.0139,0.0160,-0.0006,0.021
149.315894,0.0004,0.0132,-0.0054,0.014
149.321730,0.0182,0.0149,-0.1466,0.148
149.338054,0.0328,0.0411,-0.3978,0.401
149.338527,0.0033,0.0735,-0.0673,0.100
149.360722,-0.0749,0.0847,0.2583,0.282
149.362268,-0.0824,0.1027,0.0045,0.132
149.362573,-0.0600,0.1039,0.0261,0.123
149.370341,-0.0550,0.1095,0.1170,0.169
149.377946,0.0003,0.0973,0.0068,0.098
149.386827,0.0220,0.0758,-0.1058,0.132
149.395929,0.0625,0.0644,-0.1370,0.164
149.404650,0.0589,0.0478,-0.0723,0.105
149.411987,0.0354,0.0393,0.0139,0.055
149.420659,0.0017,0.0428,0.1168,0.124
149.427259,-0.0084,0.0192,0.2006,0.202
149.446501,-0.0108,-0.0153,0.2270,0.228
149.447244,-0.0174,-0.0368,0.1791,0.184
149.454493,0.0194,-0.0711,0.1216,0.142
149.461109,0.0348,-0.0866,0.0497,0.106
149.468147,0.0383,-0.1089,-0.0149,0.116
149.476701,0.0490,-0.0898,-0.0293,0.106
149.485985,0.0213,-0.0705,-0.0461,0.087
149.493839,0.0173,-0.0366,-0.0413,0.058
149.502000,0.0082,-0.0072,-0.0318,0.034
149.510086,0.0082,0.0365,-0.0150,0.040
149.520317,0.0030,0.0732,0.0066,0.074
149.525547,0.0167,0.1051,0.0233,0.109
149.546613,0.0063,0.1032,0.0234,0.106
149.547403,0.0055,0.1130,0.0258,0.116
149.552935,-0.0048,0.1201,0.0234,0.122
149.558870,0.0065,0.1028,0.0354,0.109
149.567460,0.0176,0.1114,0.0258,0.116
149.575615,0.0262,0.0888,0.0115,0.093
149.584859,0.0468,0.0877,0.0043,0.099
149.591663,0.0598,0.0767,0.0043,0.097
149.598969,0.0654,0.0732,-0.0028,0.098
149.608126,0.0685,0.0718,0.0020,0.099
149.619559,0.0621,0.0538,0.0379,0.090
149.623757,0.0701,0.0359,0.0356,0.086
149.640490,0.0663,0.0157,0.0595,0.090
149.641419,0.0651,0.0148,0.0715,0.098
149.650049,0.0355,-0.0101,0.0356,0.051
149.657389,0.0114,-0.0354,0.1386,0.144
149.666268,-0.0117,-0.0447,0.1912,0.197
149.673507,0.0269,-0.0377,0.0045,0.047
149.683652,0.0261,-0.0092,-0.0889,0.093
149.689908,0.0283,0.0105,-0.0194,0.036
149.699555,0.0211,0.0306,-0.0745,0.083
149.706473,-0.0006,0.0514,-0.1439,0.153
149.716833,-0.0057,0.0611,-0.1008,0.118
149.723196,-0.0388,0.0692,-0.0314,0.085
149.732373,-0.0595,0.0682,0.0165,0.092
149.739812,-0.0490,0.0458,0.0380,0.077
149.747221,-0.0171,0.0353,0.0500,0.064
149.754774,-0.0186,0.0056,0.0499,0.054
149.763263,-0.0366,-0.0220,0.1050,0.113
149.771129,-0.0428,-0.0378,0.1217,0.134
149.780414,-0.0469,-0.0635,0.0906,0.120
149.787684,-0.0418,-0.0584,0.0594,0.093
149.797403,-0.0395,-0.0537,0.0116,0.068
149.804501,-0.0184,-0.0419,-0.0291,0.054
149.813776,-0.0045,-0.0160,-0.0171,0.024
149.820934,-0.0025,0.0028,0.0236,0.024
149.829959,0.0235,0.0313,0.0260,0.047
149.837069,0.0423,0.0503,0.0068,0.066
149.844588,0.0637,0.0502,0.0164,0.083
149.853352,0.0684,0.0736,0.0284,0.104
149.860935,0.0566,0.0728,-0.0052,0.092
149.869882,0.0688,0.0931,-0.0578,0.129
149.877887,0.0637,0.0921,-0.0770,0.136
149.886630,0.0653,0.1080,-0.0698,0.144
149.895162,0.0689,0.1287,-0.0410,0.152
149.902595,0.0482,0.1086,-0.0003,0.119
149.910677,0.0395,0.1217,0.0165,0.129
149.918808,0.0097,0.0918,0.0070,0.093
149.927048,0.0134,0.0906,0.0190,0.094
149.935731,0.0125,0.0512,-0.0026,0.053
149.943240,-0.0028,0.0192,0.0046,0.020
149.951650,-0.0085,0.0135,0.0262,0.031
149.960356,0.0098,-0.0205,0.0286,0.037
149.969139,-0.0054,-0.0282,0.0238,0.037
149.976735,0.0223,-0.0308,0.0358,0.052
149.985180,0.0214,-0.0332,0.0430,0.058
149.993001,0.0347,-0.0095,0.0574,0.068
150.001279,0.0145,-0.0311,0.0527,0.063
150.009080,0.0255,-0.0126,0.0503,0.058
150.017470,0.0125,-0.0060,0.0359,0.039
150.027680,0.0330,0.0004,-0.0023,0.033
150.035948,0.0370,0.0094,-0.0095,0.039
150.041912,0.0269,0.0351,-0.0071,0.045
150.050825,0.0225,0.0397,0.0312,0.055
150.058556,0.0187,0.0276,0.0743,0.081
150.066767,0.0032,0.0321,0.0934,0.099
150.074753,0.0166,0.0220,0.0718,0.077
150.083956,0.0178,0.0091,0.0215,0.029
150.090837,0.0209,0.0008,-0.0288,0.036
150.099611,0.0163,-0.0004,-0.0312,0.035
150.107409,0.0089,0.0081,0.0143,0.019
150.115729,-0.0041,0.0163,-0.0168,0.024
150.124137,0.0169,0.0222,-0.0765,0.081
150.133076,0.0323,0.0379,-0.3182,0.322
150.141789,0.0156,0.0763,-0.2797,0.290
150.154271,-0.0543,0.1017,0.0076,0.116
150.157137,-0.1042,0.1155,0.1489,0.215
150.165253,-0.0861,0.1248,-0.0044,0.152
150.173531,-0.0690,0.1289,0.1440,0.205
150.181414,-0.0132,0.1005,0.0769,0.127
150.189771,0.0135,0.0786,-0.0908,0.121
150.197723,0.0517,0.0571,-0.1411,0.161
150.206015,0.0676,0.0370,-0.1172,0.140
150.214545,0.0399,0.0374,-0.0526,0.076
150.222621,0.0356,0.0288,0.0312,0.055
150.232432,0.0142,0.0031,0.1365,0.137
150.238832,-0.0025,-0.0118,0.1892,0.190
150.256469,-0.0016,-0.0138,0.1413,0.142
150.256841,0.0143,-0.0431,0.0670,0.081
150.263881,0.0303,-0.0705,0.0167,0.078
150.271755,0.0056,-0.0542,-0.0145,0.056
150.281008,0.0218,-0.0660,-0.0169,0.072
150.288151,0.0018,-0.0323,-0.0050,0.033
150.297555,-0.0084,-0.0365,-0.0074,0.038
150.304409,-0.0115,-0.0068,-0.0194,0.024
150.314470,-0.0078,0.0371,-0.0314,0.049
150.320945,-0.0072,0.0620,-0.0410,0.075
150.329389,0.0144,0.0704,-0.0123,0.073
150.337127,-0.0048,0.0930,0.0189,0.095
150.346313,0.0069,0.0890,0.0476,0.101
150.353472,0.0021,0.0967,0.0668,0.118
150.362220,0.0022,0.0944,0.0524,0.108
150.375667,0.0118,0.0870,0.0308,0.093
150.378337,0.0237,0.0795,0.0213,0.086
150.386791,0.0403,0.0720,-0.0122,0.083
150.394978,0.0639,0.0715,-0.0194,0.098
150.402699,0.0850,0.0615,0.0093,0.105
150.412307,0.0938,0.0658,0.0117,0.115
150.419990,0.0832,0.0579,0.0381,0.108
150.427312,0.0702,0.0452,0.0333,0.090
150.443098,0.0691,0.0109,0.0405,0.081
150.443924,0.0636,-0.0041,0.0501,0.081
150.451507,0.0487,-0.0167,0.0286,0.059
150.460094,0.0246,-0.0225,0.0047,0.034
150.468662,-0.0102,-0.0240,0.2105,0.212
150.476506,0.0078,-0.0287,0.0764,0.082
150.484757,0.0293,0.0097,-0.0912,0.096
150.493263,0.0418,0.0098,-0.0840,0.094
150.501407,0.0259,0.0344,-0.0481,0.065
150.509548,0.0212,0.0428,-0.1534,0.161
150.517886,0.0089,0.0593,-0.1438,0.156
150.526141,-0.0389,0.0716,-0.0577,0.100
150.536316,-0.0499,0.0677,0.0429,0.094
150.541734,-0.0534,0.0543,0.0620,0.098
150.568957,-0.0425,0.0432,0.0596,0.085
150.569790,-0.0410,0.0104,0.0715,0.083
150.570132,-0.0391,-0.0153,0.0763,0.087
150.574978,-0.0469,-0.0242,0.0834,0.099
150.582334,-0.0551,-0.0451,0.0714,0.101
150.591490,-0.0640,-0.0615,0.0570,0.106
150.599913,-0.0468,-0.0565,0.0139,0.075
150.607117,-0.0345,-0.0445,-0.0052,0.057
150.616498,-0.0103,-0.0180,-0.0004,0.021
150.624422,-0.0028,-0.0035,0.0259,0.026
150.632742,0.0238,0.0182,0.0211,0.037
150.641097,0.0359,0.0375,0.0043,0.052
150.653544,0.0551,0.0544,0.0115,0.078
150.657501,0.0553,0.0639,0.0211,0.087
150.683818,0.0556,0.0779,0.0235,0.099
150.684632,0.0774,0.0891,-0.0244,0.121
150.684949,0.0513,0.0833,-0.0699,0.120
150.691307,0.0559,0.1064,-0.0531,0.131
150.697387,0.0554,0.1225,-0.0483,0.143
150.706460,0.0520,0.1195,-0.0292,0.134
150.716619,0.0272,0.1162,-0.0028,0.119
150.722662,0.0312,0.1009,0.0140,0.106
150.733767,0.0067,0.0758,0.0140,0.077
150.738740,-0.0031,0.0510,0.0212,0.055
150.753728,-0.0057,0.0335,0.0212,0.040
150.754858,-0.0109,0.0091,0.0092,0.017
150.774214,-0.0089,-0.0056,0.0188,0.022
150.775127,0.0098,-0.0105,0.0140,0.020
150.781121,0.0092,-0.0176,0.0236,0.031
150.788482,0.0253,-0.0104,0.0404,0.049
150.799875,0.0221,-0.0078,0.0356,0.043
150.804992,0.0285,-0.0172,0.0428,0.054
150.816634,0.0396,0.0018,0.0428,0.058
150.820643,0.0198,-0.0080,0.0189,0.029
150.833277,0.0193,-0.0084,-0.0074,0.022
150.837567,0.0260,0.0106,-0.0122,0.031
150.846075,0.0303,0.0176,0.0070,0.036
150.854372,0.0473,0.0272,0.0093,0.055
150.862089,0.0313,0.0152,0.0548,0.065
150.877105,0.0278,0.0079,0.0811,0.086
150.879504,0.0244,0.0052,0.1003,0.103
150.886774,0.0161,-0.0027,0.0452,0.048
150.894429,0.0145,-0.0086,-0.0267,0.032
150.902711,0.0176,-0.0168,-0.0602,0.065
150.910906,0.0131,-0.0083,-0.0291,0.033
150.919472,0.0010,0.0099,0.0308,0.032
150.927251,0.0088,0.0231,-0.0123,0.028
150.937307,0.0280,0.0387,-0.3474,0.351
150.943528,0.0189,0.0631,-0.3376,0.344
150.959724,-0.0488,0.0980,0.2203,0.246
150.960979,-0.1108,0.1042,0.2107,0.260
150.968334,-0.0880,0.1268,0.0646,0.167
150.976623,-0.0596,0.1056,0.0981,0.156
150.989373,-0.0281,0.1148,0.0166,0.119
150.992032,0.0151,0.0925,-0.1319,0.162
151.000793,0.0342,0.0735,-0.1654,0.184
151.009387,0.0363,0.0634,-0.1296,0.149
151.017315,0.0187,0.0809,-0.0315,0.089
151.025408,-0.0068,0.0655,0.0619,0.090
151.038611,-0.0161,0.0445,0.1768,0.183
151.041941,-0.0229,0.0152,0.2223,0.224
151.059444,-0.0004,-0.0180,0.1887,0.190
151.059835,0.0345,-0.0500,0.0977,0.115
151.066521,0.0456,-0.0749,0.0187,0.090
151.074616,0.0304,-0.0994,-0.0220,0.106
151.083122,0.0296,-0.1115,-0.0173,0.117
151.091095,0.0048,-0.0921,-0.0197,0.094
151.098844,0.0042,-0.0820,-0.0461,0.094
151.107196,-0.0062,-0.0308,-0.0461,0.056
151.115722,-0.0025,0.0230,-0.0270,0.036
151.125167,-0.0137,0.0507,-0.0198,0.056
151.133310,-0.0061,0.0714,-0.0007,0.072
151.140171,0.0108,0.0897,0.0209,0.093
151.161532,0.0012,0.0936,0.0161,0.095
151.162251,-0.0081,0.1068,0.0257,0.110
151.169410,-0.0079,0.0957,0.0352,0.102
151.173229,-0.0101,0.0938,0.0304,0.099
151.182193,0.0140,0.0918,0.0256,0.096
151.189843,0.0330,0.0874,0.0113,0.094
151.197628,0.0543,0.0948,0.0113,0.110
151.206342,0.0659,0.0781,0.0185,0.104
151.215196,0.0652,0.0615,0.0065,0.090
151.222590,0.0788,0.0424,0.0305,0.095
151.232037,0.0945,0.0257,0.0449,0.108
151.238709,0.0815,0.0161,0.0521,0.098
